event_id,name_clean,url,starts_at,start_year,start_month,start_dow,start_hour,season,is_weekend,holiday,category,city,price,is_free,ad_budget,capacity,lead_days,registrations,participants
2061760,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061760/,2022-06-08T11:00:00+0300,2022,6,2,8,summer,0,0,Другие события,Другие,0,1,2294,29,16,29,20
2061761,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061761/,2022-06-09T11:00:00+0300,2022,6,3,8,summer,0,0,Другие события,Другие,300,0,3898,22,18,18,15
2061762,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061762/,2022-06-10T11:00:00+0300,2022,6,4,8,summer,0,0,Другие события,Омск,0,1,4875,24,8,32,20
2061763,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061763/,2022-06-11T11:00:00+0300,2022,6,5,8,summer,1,0,Другие события,Санкт-Петербург,550,0,4904,39,49,31,28
2061764,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061764/,2022-06-12T11:00:00+0300,2022,6,6,8,summer,1,1,Другие события,Другие,300,0,4750,18,34,17,15
2061765,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061765/,2022-06-13T11:00:00+0300,2022,6,0,8,summer,0,0,Другие события,Другие,250,0,2495,13,18,11,10
2061766,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061766/,2022-06-14T11:00:00+0300,2022,6,1,8,summer,0,0,Другие события,Санкт-Петербург,550,0,4161,27,29,25,20
2061767,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061767/,2022-06-15T11:00:00+0300,2022,6,2,8,summer,0,0,Другие события,Другие,200,0,3304,18,31,15,12
2061768,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061768/,2022-06-16T11:00:00+0300,2022,6,3,8,summer,0,0,Другие события,Другие,0,1,4865,19,33,24,15
2061769,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061769/,2022-06-17T11:00:00+0300,2022,6,4,8,summer,0,0,Другие события,Казань,0,1,4200,30,39,31,23
2061770,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061770/,2022-06-18T11:00:00+0300,2022,6,5,8,summer,1,0,Другие события,Другие,0,1,6685,35,12,33,25
2061771,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061771/,2022-06-19T11:00:00+0300,2022,6,6,8,summer,1,0,Другие события,Екатеринбург,450,0,3074,29,35,28,23
2061772,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061772/,2022-06-20T11:00:00+0300,2022,6,0,8,summer,0,0,Другие события,Другие,0,1,3717,17,15,17,12
2061773,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061773/,2022-06-21T11:00:00+0300,2022,6,1,8,summer,0,0,Другие события,Другие,0,1,4017,17,40,22,13
2061774,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061774/,2022-06-22T11:00:00+0300,2022,6,2,8,summer,0,0,Другие события,Москва,0,1,8029,47,20,50,32
2061775,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061775/,2022-06-23T11:00:00+0300,2022,6,3,8,summer,0,0,Другие события,Москва,0,1,6473,43,19,61,34
2061776,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061776/,2022-06-24T11:00:00+0300,2022,6,4,8,summer,0,0,Другие события,Санкт-Петербург,0,1,9852,57,33,62,38
2061777,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061777/,2022-06-25T11:00:00+0300,2022,6,5,8,summer,1,0,Другие события,Другие,0,1,4590,32,29,29,22
2061778,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061778/,2022-06-26T11:00:00+0300,2022,6,6,8,summer,1,0,Другие события,Санкт-Петербург,500,0,7478,45,33,37,29
2061779,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061779/,2022-06-27T11:00:00+0300,2022,6,0,8,summer,0,0,Другие события,Другие,0,1,3390,16,27,23,14
2061780,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061780/,2022-06-28T11:00:00+0300,2022,6,1,8,summer,0,0,Другие события,Казань,400,0,3564,13,48,11,10
2061781,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061781/,2022-06-29T11:00:00+0300,2022,6,2,8,summer,0,0,Другие события,Москва,550,0,6964,34,28,29,23
2061782,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061782/,2022-06-30T11:00:00+0300,2022,6,3,8,summer,0,0,Другие события,Другие,250,0,3675,15,7,13,12
2061783,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061783/,2022-07-01T11:00:00+0300,2022,7,4,8,summer,0,0,Другие события,Новосибирск,400,0,3858,21,36,21,19
2061784,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061784/,2022-07-02T11:00:00+0300,2022,7,5,8,summer,1,0,Другие события,Санкт-Петербург,600,0,8698,47,29,43,35
2061785,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061785/,2022-07-03T11:00:00+0300,2022,7,6,8,summer,1,0,Другие события,Москва,450,0,7456,39,43,42,33
2061786,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061786/,2022-07-04T11:00:00+0300,2022,7,0,8,summer,0,0,Другие события,Москва,0,1,3809,40,26,39,26
2061787,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061787/,2022-07-05T11:00:00+0300,2022,7,1,8,summer,0,0,Другие события,Москва,0,1,6800,39,21,44,33
2061788,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061788/,2022-07-06T11:00:00+0300,2022,7,2,8,summer,0,0,Другие события,Санкт-Петербург,0,1,6286,39,37,34,25
2061789,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061789/,2022-07-07T11:00:00+0300,2022,7,3,8,summer,0,0,Другие события,Новосибирск,350,0,3151,16,15,14,11
2061790,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061790/,2022-07-08T11:00:00+0300,2022,7,4,8,summer,0,0,Другие события,Санкт-Петербург,0,1,6177,36,10,46,29
2061791,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061791/,2022-07-09T11:00:00+0300,2022,7,5,8,summer,1,0,Другие события,Москва,0,1,7683,59,44,76,43
2061792,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061792/,2022-07-10T11:00:00+0300,2022,7,6,8,summer,1,0,Другие события,Москва,0,1,7532,61,23,76,46
2061793,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061793/,2022-07-11T11:00:00+0300,2022,7,0,8,summer,0,0,Другие события,Санкт-Петербург,0,1,5275,29,21,32,19
2061794,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061794/,2022-07-12T11:00:00+0300,2022,7,1,8,summer,0,0,Другие события,Другие,0,1,2648,24,49,28,17
2061795,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061795/,2022-07-13T11:00:00+0300,2022,7,2,8,summer,0,0,Другие события,Санкт-Петербург,0,1,7748,44,22,43,30
2061796,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061796/,2022-07-14T11:00:00+0300,2022,7,3,8,summer,0,0,Другие события,Москва,0,1,6330,31,22,39,27
2061797,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061797/,2022-07-15T11:00:00+0300,2022,7,4,8,summer,0,0,Другие события,Новосибирск,450,0,6537,18,11,18,16
2061798,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061798/,2022-07-16T11:00:00+0300,2022,7,5,8,summer,1,0,Другие события,Другие,0,1,3260,28,23,30,21
2061799,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061799/,2022-07-17T11:00:00+0300,2022,7,6,8,summer,1,0,Другие события,Другие,0,1,3857,30,27,37,23
2061800,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061800/,2022-07-18T11:00:00+0300,2022,7,0,8,summer,0,0,Другие события,Другие,0,1,2475,19,21,20,13
2061801,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061801/,2022-07-19T11:00:00+0300,2022,7,1,8,summer,0,0,Другие события,Другие,300,0,2202,13,10,11,10
2061802,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061802/,2022-07-20T11:00:00+0300,2022,7,2,8,summer,0,0,Другие события,Омск,300,0,3863,19,14,16,14
2061803,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061803/,2022-07-21T11:00:00+0300,2022,7,3,8,summer,0,0,Другие события,Другие,0,1,3851,25,22,24,18
2061804,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061804/,2022-07-22T11:00:00+0300,2022,7,4,8,summer,0,0,Другие события,Москва,650,0,5513,50,30,42,36
2061805,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061805/,2022-07-23T11:00:00+0300,2022,7,5,8,summer,1,0,Другие события,Другие,250,0,6687,27,14,21,19
2061806,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061806/,2022-07-24T11:00:00+0300,2022,7,6,8,summer,1,0,Другие события,Другие,0,1,6004,26,41,34,19
2061807,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061807/,2022-07-25T11:00:00+0300,2022,7,0,8,summer,0,0,Другие события,Другие,350,0,2091,15,19,11,10
2061808,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061808/,2022-07-26T11:00:00+0300,2022,7,1,8,summer,0,0,Другие события,Казань,0,1,4697,19,18,23,16
2061809,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061809/,2022-07-27T11:00:00+0300,2022,7,2,8,summer,0,0,Другие события,Другие,0,1,4808,20,24,26,15
2061810,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061810/,2022-07-28T11:00:00+0300,2022,7,3,8,summer,0,0,Другие события,Москва,500,0,5771,32,40,26,23
2061811,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061811/,2022-07-29T11:00:00+0300,2022,7,4,8,summer,0,0,Другие события,Новосибирск,300,0,4074,26,34,22,20
2061813,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061813/,2022-07-30T11:00:00+0300,2022,7,5,8,summer,1,0,Другие события,Санкт-Петербург,400,0,6402,44,32,37,30
2061814,Сказочный квест в галерее «Кукольный переулок»,https://vystavka-yaponiya-kukly-s.timepad.ru/event/2061814/,2022-07-31T11:00:00+0300,2022,7,6,8,summer,1,0,Другие события,Новосибирск,350,0,6877,24,13,20,17
2062073,"4 июня 19:00  Концерт в ""Доме литераторов в Тарусе""        Ольга Гурякова. Марат Гали. Рустем Кудояров.",https://dom-literatorov-v-taruse.timepad.ru/event/2062073/,2022-06-04T19:00:00+0300,2022,6,5,16,summer,1,0,Искусство и культура,Другие,250,0,7464,80,22,73,63
2062330,Stand up концерт топовых комиков в Butcher & Banker,https://stand-up-club-2.timepad.ru/event/2062330/,2022-06-05T20:00:00+0300,2022,6,6,17,summer,1,0,Концерты,Санкт-Петербург,0,1,28352,245,49,257,181
2062606,СЕМИНАР «АУМ»,https://usmanova.timepad.ru/event/2062606/,2022-06-05T15:00:00+0300,2022,6,6,12,summer,1,0,Психология и самопознание,Москва,950,0,7101,49,34,35,32
2062608,"Выставка кошек ""КоШарики Шоу!""",https://koshariki.timepad.ru/event/2062608/,2022-06-04T11:00:00+0300,2022,6,5,8,summer,1,0,Выставки,Санкт-Петербург,350,0,34253,135,55,112,100
2062630,Выставка Михаила Шемякина «Видение капель»,https://mihfond.timepad.ru/event/2062630/,2022-04-27T11:00:00+0300,2022,4,2,8,spring,0,0,Искусство и культура,Другие,300,0,5013,52,28,47,37
2062662,"Школа грамотного фелинолога 2020, курс Галины Чиликиной",https://zhurnal-koshki-info.timepad.ru/event/2062662/,2022-06-03T10:00:00+0300,2022,6,4,7,summer,0,0,Другие события,Другие,200,0,4393,25,24,21,17
2062670,Записи разных вебинаров ЗМ. Июнь,https://zdorov-malysh.timepad.ru/event/2062670/,2022-06-01T10:10:00+0300,2022,6,2,7,summer,0,0,Красота и здоровье,Другие,200,0,3640,15,17,14,13
2063234,Stand up концерт топовых комиков в Butcher & Banker,https://stand-up-club-2.timepad.ru/event/2063234/,2022-06-05T10:33:00+0300,2022,6,6,7,summer,1,0,Концерты,Москва,1350,0,33612,162,61,136,124
2063266,Beauty-brunch от Lumene,https://lumene.timepad.ru/event/2063266/,2022-06-06T11:30:00+0300,2022,6,0,8,summer,0,0,Красота и здоровье,Другие,0,1,4199,19,16,21,14
2063931,"Членство в группе ""Подпольное Монте-Карло""",https://urnikisa.timepad.ru/event/2063931/,2022-06-06T10:19:00+0300,2022,6,0,7,summer,0,0,Вечеринки,Другие,0,1,5006,42,27,48,28
2063964,"Трансформационная игра ""ЭНЕРГИЯ РОДА""",https://zhenskiy-krug-fa.timepad.ru/event/2063964/,2022-06-13T17:00:00+0300,2022,6,0,14,summer,0,0,Психология и самопознание,Москва,0,1,6009,30,13,31,22
2064024,Рубль/доллар и ситуация с экономикой в России,https://olgapsychology.timepad.ru/event/2064024/,2022-06-06T10:18:00+0300,2022,6,0,7,summer,0,0,Бизнес,Санкт-Петербург,2400,0,4257,24,20,19,17
2064035,ЛитPAD-2022 — ЦЕНОПАД: специальное предложение!,https://litpon.timepad.ru/event/2064035/,2022-06-06T10:49:00+0300,2022,6,0,7,summer,0,0,Искусство и культура,Казань,200,0,7064,34,26,34,28
2064065,"Криптовалюта: все, что необходимо знать для инвестирования",https://olgapsychology.timepad.ru/event/2064065/,2022-06-06T10:11:00+0300,2022,6,0,7,summer,0,0,Бизнес,Санкт-Петербург,0,1,4973,32,12,43,26
2064369,"Вебинар ""Конфликты в коллективе и их причины""",https://tsentr-event.timepad.ru/event/2064369/,2022-06-07T12:00:00+0300,2022,6,1,9,summer,0,0,Бизнес,Москва,3950,0,9182,26,21,23,21
2064731,"Мастер-класс ""Хороший брак. 10 уроков пары, которые необходимо пройти для любви и счастья  """,https://liliya-levitskaya--tsentr.timepad.ru/event/2064731/,2022-06-08T10:00:00+0300,2022,6,2,7,summer,0,0,Психология и самопознание,Москва,1000,0,4823,21,29,18,16
2064829,Видеозапись 11го Международного Фестиваля-Конференции по Интермодальной терапии экспрессивными искусствами «Танец с тенью»,https://artstherapy.timepad.ru/event/2064829/,2022-06-06T10:09:00+0300,2022,6,0,7,summer,0,0,Психология и самопознание,Москва,1250,0,5470,16,16,15,14
2064981,"Курс по развитию эмоционального интеллекта ""Активатор любви. ПРОБУЖДЕНИЕ""",https://ip-polyakova-lv.timepad.ru/event/2064981/,2022-06-08T10:40:00+0300,2022,6,2,7,summer,0,0,Психология и самопознание,Москва,1200,0,6898,25,14,21,19
2065203,"Валяние из шерсти ""Божья коровка""",https://tvorcheskie-sezony.timepad.ru/event/2065203/,2022-06-07T15:00:00+0300,2022,6,1,12,summer,0,0,Искусство и культура,Москва,500,0,13066,74,13,56,47
2065246,Управление сервисной IT-компанией: митап №1 учет времени в аутстаффинге,https://arda-online.timepad.ru/event/2065246/,2022-06-23T14:00:00+0300,2022,6,3,11,summer,0,0,ИТ и интернет,Другие,250,0,5804,30,15,26,23
2065435,Онлайн-курс «Повышение квалификации специалистов по таможенным операциям»,https://shkola-ved.timepad.ru/event/2065435/,2021-12-01T00:00:00+0300,2021,11,1,21,winter,0,0,Бизнес,Екатеринбург,1650,0,6089,32,23,31,28
2065656,Стратула Борис. Исследование разрушения авиационных материалов и элементов конструкций при сверхмногоцикловой усталости.,https://lab-mtp-ipmnet.timepad.ru/event/2065656/,2022-06-09T10:00:00+0300,2022,6,3,7,summer,0,0,Наука,Санкт-Петербург,150,0,7018,56,25,50,40
2065680,Медленное чтение на испанском языке: Аугусто Роа Бастос,https://iberoamerikanskiy-kulturn.timepad.ru/event/2065680/,2022-06-14T19:00:00+0300,2022,6,1,16,summer,0,0,Иностранные языки,Другие,0,1,1576,11,12,14,8
2065719,Медленное чтение на испанском языке: Аугусто Роа Бастос,https://iberoamerikanskiy-kulturn.timepad.ru/event/2065719/,2022-06-27T19:00:00+0300,2022,6,0,16,summer,0,0,Иностранные языки,Екатеринбург,0,1,1889,13,26,19,11
2065944,"Игра-квест ""Лучшее состязание детективов""",https://luchshee-sostyazanie-dete.timepad.ru/event/2065944/,2022-06-08T20:00:00+0300,2022,6,2,17,summer,0,0,Интеллектуальные игры,Москва,500,0,4290,42,19,37,31
2066072,1001 обнимашка для Настены,https://cekty-imeni-nastenka.timepad.ru/event/2066072/,2022-05-30T10:12:00+0300,2022,5,0,7,spring,0,0,Наука,Москва,0,1,10697,88,35,116,73
2066370,Быть по сему!,https://fil1pushkinlib.timepad.ru/event/2066370/,2022-06-09T13:00:00+0300,2022,6,3,10,summer,0,0,Интеллектуальные игры,Москва,650,0,7428,26,21,27,23
2066400,Если что-то не так с ногами. Видеолекция ортопеда.,https://zdorov-malysh.timepad.ru/event/2066400/,2022-05-19T19:00:00+0300,2022,5,3,16,spring,0,0,Другие события,Новосибирск,450,0,3471,28,15,27,23
2066633,"Вебинар: ""Рестарт системы проектного управления. Опыт ПНППК""",https://conteq-events.timepad.ru/event/2066633/,2022-06-09T14:00:00+0300,2022,6,3,11,summer,0,0,ИТ и интернет,Казань,0,1,7525,49,20,54,38
2066648,Вечерняя расчистка перил в доме пр-т Мира 46а,https://fondvnimanie.timepad.ru/event/2066648/,2022-06-09T18:00:00+0300,2022,6,3,15,summer,0,0,Другие события,Санкт-Петербург,0,1,3750,47,47,49,32
2066784,"ВЕРНИСАЖ ВЫСТАВКИ ""ТРАНЗИТ/IN TRANSITION""",https://rostokino-gallery.timepad.ru/event/2066784/,2022-06-09T18:00:00+0300,2022,6,3,15,summer,0,0,Искусство и культура,Екатеринбург,0,1,6296,66,24,86,58
2066895,Онлайн встреча Энергия победы,https://bwowwoman.timepad.ru/event/2066895/,2022-06-09T19:30:00+0300,2022,6,3,16,summer,0,0,Психология и самопознание,Другие,0,1,3528,27,19,29,19
2067011,Круглый стол «Держим удар: адаптация ИТ-отрасли к новым реалиям»,https://ano-tsentr-kompetentsiy.timepad.ru/event/2067011/,2022-06-30T11:00:00+0300,2022,6,3,8,summer,0,0,ИТ и интернет,Санкт-Петербург,400,0,5503,37,77,35,29
2067044,| общее место |,https://lab4dram.timepad.ru/event/2067044/,2022-06-03T13:45:00+0300,2022,6,4,10,summer,0,0,Искусство и культура,Екатеринбург,350,0,17430,47,30,44,40
2067110,Книжный клуб,https://nasvidanii-ru-events.timepad.ru/event/2067110/,2022-06-22T19:30:00+0300,2022,6,2,16,summer,0,0,Искусство и культура,Казань,300,0,12797,60,36,50,43
2067306,Наука на дом.,https://smartvlad.timepad.ru/event/2067306/,2022-06-01T00:00:00+0300,2022,5,1,21,summer,0,0,Наука,Другие,150,0,7942,45,41,33,29
2067307,Подарочный сертификат  2022,https://smartvlad.timepad.ru/event/2067307/,2022-06-01T10:07:00+0300,2022,6,2,7,summer,0,0,Для детей,Другие,250,0,3899,13,11,12,10
2067352,Запись V практической конференции «Налоговая среда. Версия 2022»,https://redcontour.timepad.ru/event/2067352/,2022-06-09T10:00:00+0300,2022,6,3,7,summer,0,0,Бизнес,Другие,1850,0,2912,15,38,13,11
2067489,Индивидуальные инвестиционные туры в Тайланд на остров Пхукет,https://vstrecha-s-zastroyshchiko.timepad.ru/event/2067489/,2022-06-09T08:30:00+0300,2022,6,3,5,summer,0,0,Бизнес,Москва,4250,0,8919,32,20,30,25
2067502,Кастомизация шоперов,https://tvorcheskie-sezony.timepad.ru/event/2067502/,2022-06-09T18:00:00+0300,2022,6,3,15,summer,0,0,Хобби и творчество,Казань,0,1,2994,17,17,19,13
2067505,Медвежий рынок. Инвестиции в 2022 году,https://kristina-agadzhanova---ne.timepad.ru/event/2067505/,2022-06-09T19:00:00+0300,2022,6,3,16,summer,0,0,Бизнес,Другие,2250,0,5560,29,19,21,19
2067540,Челлендж «Освоить профессию бьюти-консультанта за 15 дней!» с Татьяной Чорней,https://rodnik-zdorovya.timepad.ru/event/2067540/,2022-06-09T00:00:00+0300,2022,6,2,21,summer,0,0,Красота и здоровье,Санкт-Петербург,500,0,6775,35,13,28,24
2067551,"Прямой эфир ""ГипермаркеР для СЕО"" с Ксенией Рясовой, президентом и СЕО Finn Flare",https://akademiya-riteyla.timepad.ru/event/2067551/,2022-06-10T12:00:00+0300,2022,6,4,9,summer,0,0,Бизнес,Другие,0,1,5852,30,22,40,25
2068240,Детский сон от 0 до года,https://zdorov-malysh.timepad.ru/event/2068240/,2022-06-10T00:15:00+0300,2022,6,3,21,summer,0,0,Красота и здоровье,Санкт-Петербург,500,0,7381,36,17,33,29
2068851,Валаамское мгновение,https://psvm.timepad.ru/event/2068851/,2022-06-10T11:00:00+0300,2022,6,4,8,summer,0,0,Экскурсии и путешествия,Казань,800,0,3872,13,14,15,12
2069154,Как получить две выплаты одному человеку: соцконтракт 250.000 и выплату от центра занятости 200.000,https://moyplan.timepad.ru/event/2069154/,2022-06-10T12:00:00+0300,2022,6,4,9,summer,0,0,Бизнес,Казань,2150,0,6017,25,35,21,19
2069156,Фотовыставка Инны Луцко «Я – счастливый человек»,https://modelnaya-biblioteka-ssh.timepad.ru/event/2069156/,2022-06-01T10:26:00+0300,2022,6,2,7,summer,0,0,Выставки,Санкт-Петербург,250,0,27966,100,76,87,79
2069298,Индивидуальные инвестиционные туры на Северный КИПР,https://vstrecha-s-zastroyshchiko.timepad.ru/event/2069298/,2022-06-10T13:00:00+0300,2022,6,4,10,summer,0,0,Бизнес,Другие,1400,0,5972,21,10,20,18
2069462,Играем в Го (7-12 лет),https://petrcrdb.timepad.ru/event/2069462/,2022-06-13T17:00:00+0300,2022,6,0,14,summer,0,0,Для детей,Москва,0,1,5069,41,11,35,26
2069610,"Конкурс ""О рыбалке!""",https://uk-norebo.timepad.ru/event/2069610/,2022-06-01T10:31:00+0300,2022,6,2,7,summer,0,0,Другие события,Новосибирск,0,1,4048,21,8,26,18
2070160,День открытых дверей в CrossStrong,https://crossstrong.timepad.ru/event/2070160/,2021-06-22T19:00:00+0300,2021,6,1,16,summer,0,0,Спорт,Новосибирск,0,1,8112,69,30,62,46
2070281,"Марафон: ""Море зовёт""",https://morezovet.timepad.ru/event/2070281/,2022-06-14T10:42:00+0300,2022,6,1,7,summer,0,0,Интеллектуальные игры,Другие,250,0,2127,11,11,10,8
2070371,ТИШИНА. ПУСТОТА.  Тёмный ретрит в Москве. Практика полного расслабления в атмосферном лофте в центре города  / 25 июня / 17-30,https://waitformoment.timepad.ru/event/2070371/,2022-05-25T17:30:00+0300,2022,5,2,14,spring,0,0,Концерты,Новосибирск,0,1,26277,155,42,167,123
2070535,Вечерний Stand-Up!,https://subfield-bar.timepad.ru/event/2070535/,2022-06-11T19:00:00+0300,2022,6,5,16,summer,1,0,Концерты,Другие,1000,0,14461,105,56,104,86
2071196,РобоКлуб,https://nautilus-event.timepad.ru/event/2071196/,2022-06-12T12:00:00+0300,2022,6,6,9,summer,1,1,Наука,Другие,0,1,5310,37,18,38,25
2071291,Российская форма правления: новации в Конституции и особенности функционирования,https://academy-edu.timepad.ru/event/2071291/,2022-06-13T18:00:00+0300,2022,6,0,15,summer,0,0,Наука,Санкт-Петербург,150,0,6013,63,20,52,41
2071562,ОСОЗНАННЫЙ СТАРТ,https://mongojump.timepad.ru/event/2071562/,2022-06-14T10:00:00+0300,2022,6,1,7,summer,0,0,Психология и самопознание,Другие,550,0,3248,12,14,12,10
2071671,День рождения Максима Перова,https://lednikbar.timepad.ru/event/2071671/,2022-06-20T19:00:00+0300,2022,6,0,16,summer,0,0,Концерты,Другие,700,0,8016,92,52,68,62
2072245,"Экспозиция ""Парк Горького: Начало""",https://gorky-park.timepad.ru/event/2072245/,2022-06-21T11:00:00+0300,2022,6,1,8,summer,0,0,Искусство и культура,Москва,0,1,18855,102,14,114,72
2072246,"Экспозиция ""Парк Горького: Начало""",https://gorky-park.timepad.ru/event/2072246/,2022-06-21T12:00:00+0300,2022,6,1,9,summer,0,0,Искусство и культура,Новосибирск,0,1,9872,65,14,78,47
2072247,"Экспозиция ""Парк Горького: Начало""",https://gorky-park.timepad.ru/event/2072247/,2022-06-21T13:00:00+0300,2022,6,1,10,summer,0,0,Искусство и культура,Москва,500,0,12184,76,17,59,51
2072248,"Экспозиция ""Парк Горького: Начало""",https://gorky-park.timepad.ru/event/2072248/,2022-06-21T14:00:00+0300,2022,6,1,11,summer,0,0,Искусство и культура,Омск,300,0,5710,44,12,37,33
2072249,"Экспозиция ""Парк Горького: Начало""",https://gorky-park.timepad.ru/event/2072249/,2022-06-21T15:00:00+0300,2022,6,1,12,summer,0,0,Искусство и культура,Москва,350,0,13658,109,16,90,83
2072250,"Экспозиция ""Парк Горького: Начало""",https://gorky-park.timepad.ru/event/2072250/,2022-06-21T16:00:00+0300,2022,6,1,13,summer,0,0,Искусство и культура,Другие,0,1,9359,64,28,64,42
2072253,"Экспозиция ""Парк Горького: Начало""",https://gorky-park.timepad.ru/event/2072253/,2022-06-21T17:00:00+0300,2022,6,1,14,summer,0,0,Искусство и культура,Санкт-Петербург,500,0,12735,80,18,65,56
2072254,"Экспозиция ""Парк Горького: Начало""",https://gorky-park.timepad.ru/event/2072254/,2022-06-21T18:00:00+0300,2022,6,1,15,summer,0,0,Искусство и культура,Новосибирск,350,0,6111,46,29,44,37
2072255,"Экспозиция ""Парк Горького: Начало""",https://gorky-park.timepad.ru/event/2072255/,2022-06-21T19:00:00+0300,2022,6,1,16,summer,0,0,Искусство и культура,Москва,400,0,13318,78,31,73,60
